store_id,item_number,day,quantity
store_a,1007,2024-09-11,18.8
store_a,1007,2024-09-12,19.8
store_a,1007,2024-09-13,19.2
store_a,1007,2024-09-14,23.8
store_a,1020,2024-06-26,39.1
store_a,1007,2024-09-16,31.3
 store_a,1007,2024-09-17,19.1
store_a,1007,2024-09-18,19.6
store_a,1007,2024-09-19,20.5
store_a,1007,2024-09-20,18.4
store_a,1007,21/09/2024,23.5
store_a,1007,2024-09-23,32.8
store_a,1007,2024-09-24,20.8
store_a,1007,2024-09-25,17.4
store_a,1007,2024-09-26,18.3
store_a,1007,2024-09-27,17.3
store_a,1007,2024-09-28,26.8
store_a,1007,2024-09-30,30.9
store_a,1007,2024-10-01,18.9
store_a,1007,02/10/2024,20.3
store_a,1007,2024-10-03,17.7
store_a,1007,2024-10-04,18.2
store_a,1007,2024-10-05,23.9
store_a,1007,2024-10-07,34.9
store_a,1007,2024-10-08,21.1
store_a,1007,2024-10-09,13.1
store_a,1007,2024-10-10,19.0
store_a,1007,2024-10-11,19.2
store_a,1007,2024-10-12,25.4
store_a,1007,2024-10-14,32.4
store_a,1007,2024-10-15,19.7
store_a,1007,2024-10-16,19.3
store_a,1007,17/10/2024,20.8
store_a,1007,2024-10-18,17.5
store_a,1007,19/10/2024,24.2
store_a,1007,2024-10-21,31.6
store_a,1007,2024-10-22,17.8
store_a,1007,2024-10-23,20.2
store_a,1007,2024-10-24,19.2
store_a,1007,2024-10-25,18.3
store_a,1007,2024-10-26,24.3
store_a,1007,2024-10-28,30.8
store_a,1007,29/10/2024,22.1
store_a,1007,2024-10-30,10.6
store_a,1007,2024-10-31,15.0
store_a,1007,2024-11-01,19.8
store_a,1007,2024-11-02,23.9
store_a,1007,2024-11-04,30.6
store_a,1007,2024-11-05,18.4
store_a,1007,2024-11-06,18.9
store_a,1007,2024-11-07,19.7
store_a,1007,08/11/2024,20.0
store_a,1007,2024-11-09,24.0
store_a,1007,2024-11-11,32.1
store_a,1007,2024-11-12,20.3
store_a,1007,2024-11-13,20.6
store_a,1007,2024-11-14,22.3
store_a,1007,2024-11-15,18.1
store_a,1007,2024-11-16,28.3
store_a,1007,2024-11-18,33.3
store_a,1007,2024-11-19,17.6
store_a,1007,2024-11-20,16.6
store_a,1007,2024-11-21,17.3
store_a,1007,2024-11-22,18.0
store_a,1007,2024-11-23,23.1
store_a,1007,2024-11-25,33.0
store_a,1007,2024-11-26,20.7
store_a,1007,2024-11-27,21.3
store_a,1007,2024-11-28,18.7
store_a,1007,2024-11-29,18.6
store_a,1007,2024-11-30,24.0
store_a,1007,2024-12-02,33.3
store_a,1007,2024-12-03,20.8
store_a,1007,04/12/2024,20.1
store_a,1007,2024-12-05,21.6
store_a,1007,2024-12-06,20.6
store_a,1007,2024-12-07,24.1
store_a,1007,2024-12-09,29.0
store_a,1007,2024-12-10,21.2
store_a,1007,2024-12-11,16.8
store_a,1007,2024-12-12,19.4
store_a,1007,2024-12-13,21.8
store_a,1007,2024-12-14,24.5
store_a,1007,2024-12-16,30.2
store_a,1007,2024-12-17,17.6
store_a,1007,18/12/2024,21.8
store_a,1007,2024-12-19,20.0
store_a,1007,2024-12-20,18.8
store_a,1007,2024-12-21,24.6
store_a,1007,2024-12-23,28.7
store_a,1007,2024-12-24,19.8
store_a,1007,2024-12-25,17.6
store_a,1007,2024-12-26,15.3
store_a,1007,2024-12-27,19.6
store_a,1007,2024-12-28,12.1
store_a,1007,2024-12-30,30.0
store_a,1007,2024-12-31,19.4
store_a,1008,2024-01-01,18.0
store_a,1008,2024-01-02,28.5
store_a,1008,2024-01-03,27.2
store_a,1008,2024-01-04,26.6
store_a ,1008,2024-01-05,26.2
store_a,1008,2024-01-06,36.3
store_a,1008,2024-01-08,14.4
store_a,1008,2024-01-09,28.0
store_a,1008,2024-01-10,25.9
store_a,1008,2024-01-11,27.7
store_a,1008,2024-01-12,27.8
store_a,1008,2024-01-13,38.6
store_a,1008,2024-01-15,44.9
store_a,1008,2024-01-16,29.9
store_a ,1008,2024-01-17,28.4
store_a,1008,2024-01-18,28.2
store_a,1008,2024-01-19,25.8
store_a,1008,2024-01-20,33.8
store_a,1008,2024-01-22,44.9
store_a,1008,2024-01-23,32.2
store_a,1008,2024-01-24,28.7
store_a,1008,2024-01-25,27.3
store_a,1008,2024-01-26,26.8
store_a,1008,2024-01-27,7.5
store_a,1008,29/01/2024,45.0
store_a,1008,2024-01-30,28.7
store_a,1008,2024-01-31,29.6
store_a,1008,2024-02-01,29.4
store_a,1008,2024-02-02,27.7
store_a,1008,2024-02-03,34.4
store_a,1008,2024-02-05,45.4
store_a,1008,2024-02-06,31.5
store_a,1008,2024-02-07,29.7
store_a,1008,2024-02-08,27.9
store_a,1008,2024-02-09,29.3
store_a,1008,2024-02-10,37.9
store_a,1008,2024-02-12,43.8
store_a,1008,2024-02-13,28.3
store_a,1008,2024-02-14,29.7
store_a,1008,2024-02-15,29.0
store_a,1008,2024-02-16,29.2
store_a,1008,2024-02-17,37.3
store_a,1008,2024-02-19,47.1
store_a,1008,2024-02-20,26.3
store_a,1008,2024-02-21,26.9
store_a,1008,2024-02-22,28.0
store_a,1008,2024-02-23,29.2
store_a,1008,2024-02-24,33.9
store_a,1008,2024-02-26,48.1
store_a,1008,2024-02-27,29.6
store_a,1008,2024-02-28,26.0
store_a,1008,2024-02-29,28.0
store_a,1008,2024-03-01,26.6
store_a,1008,2024-03-02,36.3
store_a,1008,2024-03-04,46.7
store_a,1008,2024-03-05,27.3
store_a,1008,2024-03-06,28.6
store_a,1008,2024-03-07,27.4
store_a,1008,2024-03-08,24.9
store_a,1008,2024-03-09,36.6
store_a,1008,2024-03-11,44.2
store_a,1008,2024-03-12,30.1
store_a,1008,2024-03-13,13.2
store_a,1008,2024-03-14,27.0
store_a,1008,2024-03-15,25.2
store_a,1008,2024-03-16,37.4
store_a,1008,2024-03-18,46.8
store_a,1008,2024-03-19,27.3
store_a,1008,2024-03-20,27.7
store_a,1008,2024-03-21,23.8
store_a,1008,2024-03-22,24.9
store_a,1008,2024-03-23,34.1
store_a,1008,2024-03-25,47.4
store_a,1008,2024-03-26,26.8
store_a,1008,2024-03-27,26.7
store_a,1008,2024-03-28,27.1
store_a,1008,2024-03-29,26.8
 store_a,1008,2024-03-30,36.1
store_a,1008,2024-04-01,43.9
store_a,1008,2024-04-02,26.0
store_a,1008,2024-04-03,27.4
store_a,1008,2024-04-04,25.1
store_a,1008,2024-04-05,28.1
store_a,1008,2024-04-06,39.7
store_a,1008,2024-04-08,45.8
store_a,1008,2024-04-09,26.2
store_a,1008,2024-04-10,26.6
store_a,1008,2024-04-11,28.5
store_a,1008,2024-04-12,26.8
store_a,1008,2024-04-13,38.4
store_a,1008,2024-04-15,45.7
store_a,1008,2024-04-16,29.3
store_a,1008,2024-04-17,27.4
store_a,1008,2024-04-18,27.1
store_a,1008,2024-04-19,28.7
store_a,1008,2024-04-20,37.7
store_a,1008,2024-04-22,46.1
store_a,1008,2024-04-23,29.3
store_a,1008,2024-04-24,28.6
store_a,1008,2024-04-25,27.8
store_a,1008,2024-04-26,26.7
store_a,1008,2024-04-27,36.6
store_a,1008,2024-04-29,46.0
store_a,1008,2024-04-30,28.9
store_a,1008,2024-05-01,24.2
store_a,1008,2024-05-02,27.7
 store_a,1008,2024-05-03,27.9
store_a,1008,2024-05-04,38.7
store_a,1008,2024-05-06,45.3
store_a,1008,2024-05-07,29.2
store_a,1008,2024-05-08,26.6
store_a,1008,2024-05-09,27.4
store_a,1008,2024-05-10,27.6
store_a,1008,2024-05-11,36.5
store_a,1008,2024-05-13,43.4
store_a,1008,2024-05-14,29.2
store_a,1008,2024-05-15,28.3
store_a,1008,2024-05-16,26.3
store_a,1008,2024-05-17,24.1
store_a,1008,2024-05-18,34.9
store_a,1008,2024-05-20,44.2
store_a,1008,2024-05-21,27.3
store_a,1008,2024-05-22,26.7
store_a,1008,2024-05-23,27.9
store_a,1008,2024-05-24,27.1
store_a,1008,2024-05-25,36.7
store_a,1008,27/05/2024,44.7
store_a,1008,2024-05-28,29.3
store_a,1008,2024-05-29,29.7
store_a,1008,2024-05-30,26.4
store_a,1008,2024-05-31,27.0
store_a,1008,2024-06-01,36.9
store_a,1008,2024-06-03,44.9
store_a,1008,2024-06-04,29.8
store_a,1008,2024-06-05,26.4
store_a,1008,2024-06-06,29.7
store_a,1008,2024-06-07,26.5
store_a,1008,2024-06-08,39.2
store_a,1008,2024-06-10,45.0
store_a,1008,2024-06-11,28.2
store_a,1008,2024-06-12,27.5
store_a,1008,2024-06-13,27.8
store_a,1008,2024-06-14,25.0
store_a,1008,2024-06-15,35.7
store_a,1008,2024-06-17,45.6
store_a,1008,2024-06-18,29.8
store_a,1008,2024-06-19,26.9
store_a,1008,2024-06-20,24.1
store_a,1008,2024-06-21,27.6
store_a,1008,2024-06-22,38.3
store_a,1008,2024-06-24,44.5
store_a,1008,2024-06-25,26.3
store_a,1008,2024-06-26,25.7
store_a,1008,2024-06-27,25.8
store_a,1008,2024-06-28,26.3
store_a,1008,2024-06-29,36.3
store_a,1008,2024-07-01,43.9
store_a,1008,2024-07-02,28.5
store_a,1008,2024-07-03,27.4
store_a,1008,2024-07-04,27.5
store_a,1008,2024-07-05,28.1
store_a,1008,2024-07-06,36.3
store_a,1008,2024-07-08,44.6
store_a,1008,2024-07-09,28.0
store_a,1008,2024-07-10,27.8
store_a,1008,2024-07-11,26.6
store_a,1008,2024-07-12,23.5
store_a,1008,2024-07-13,37.1
store_a,1008,2024-07-15,44.4
store_a,1008,2024-07-16,27.5
store_a,1008,2024-07-17,24.4
store_a,1008,2024-07-18,27.3
store_a,1008,2024-07-19,26.7
store_a,1008,2024-07-20,36.4
store_a,1008,2024-07-22,19.7
store_a,1008,2024-07-23,33.2
store_a,1008,24/07/2024,28.6
store_a,1008,2024-07-25,27.8
store_a,1008,2024-07-26,29.1
store_a,1008,2024-07-27,36.9
store_a,1008,2024-07-29,46.3
store_a,1008,2024-07-30,29.5
store_a,1008,2024-07-31,29.5
store_a,1008,2024-08-01,28.1
store_a,1008,2024-08-02,27.4
store_a,1008,2024-08-03,34.7
store_a,1008,2024-08-05,46.4
store_a,1008,2024-08-06,30.7
store_a,1008,2024-08-07,27.1
store_a,1008,2024-08-08,24.9
store_a,1008,2024-08-09,7.2
store_a,1008,2024-08-10,38.0
store_a,1008,2024-08-12,46.8
store_a,1008,2024-08-13,28.9
store_a,1008,2024-08-14,10.1
store_a,1008,2024-08-15,26.0
store_a,1008,2024-08-16,28.9
store_a,1008,2024-08-17,33.3
store_a,1008,2024-08-19,43.3
store_a,1008,2024-08-20,27.3
store_a,1008,2024-08-21,24.8
store_a,1008,2024-08-22,26.8
store_a,1008,2024-08-23,25.6
store_a,1008,2024-08-24,35.7
store_a,1008,2024-08-26,46.3
store_a,1008,2024-08-27,30.4
store_a,1008,2024-08-28,26.0
store_a,1008,2024-08-29,25.7
store_a,1008,2024-08-30,27.7
store_a,1008,2024-08-31,35.9
store_a,1008,2024-09-02,45.9
store_a,1008,2024-09-03,29.4
store_a,1008,2024-09-04,26.5
store_a,1008,2024-09-05,28.0
store_a,1008,2024-09-06,28.0
store_a,1008,2024-09-07,36.6
store_a,1008,2024-09-09,46.3
store_a,1008,2024-09-10,27.9
store_a,1008,2024-09-11,27.2
store_a,1008,2024-09-12,26.6
store_a,1008,2024-09-13,27.3
store_a,1008,2024-09-14,33.8
store_a ,1008,2024-09-16,45.5
store_a,1008,2024-09-17,30.5
store_a,1008,2024-09-18,28.1
store_a,1008,2024-09-19,27.8
store_a,1008,2024-09-20,27.2
store_a,1008,2024-09-21,10.1
store_a,1008,2024-09-23,46.0
store_a,1008,2024-09-24,27.7
store_a,1008,2024-09-25,25.8
store_a,1008,2024-09-26,28.4
store_a,1008,2024-09-27,25.6
store_a,1008,2024-09-28,8.2
store_a,1008,2024-09-30,44.0
store_a,1008,2024-10-01,26.4
store_a,1008,2024-10-02,25.1
store_a,1008,2024-10-03,25.2
store_a,1008,2024-10-04,28.4
store_a,1008,2024-10-05,36.5
store_a,1008,2024-10-07,47.0
store_a,1008,2024-10-08,28.6
store_a,1008,2024-10-09,7.4
store_a,1008,2024-10-10,29.0
store_a,1008,2024-10-11,25.9
store_a,1008,2024-10-12,38.1
store_a,1008,2024-10-14,46.0
store_a,1008,2024-10-15,28.3
store_a,1008,16/10/2024,26.5
store_a,1008,2024-10-17,28.7
store_a,1008,2024-10-18,28.8
store_a,1008,2024-10-19,34.6
store_a,1008,2024-10-21,45.7
store_a,1008,2024-10-22,27.8
store_a,1008,2024-10-23,26.7
store_a,1008,2024-10-24,27.9
store_a,1008,2024-10-25,24.8
store_a,1008,2024-10-26,34.9
store_a,1008,2024-10-28,19.9
store_a,1008,2024-10-29,28.0
store_a,1008,2024-10-30,28.7
store_a,1008,2024-10-31,28.2
store_a,1008,2024-11-01,27.2
store_a,1008,2024-11-02,36.1
store_a,1008,2024-11-04,46.4
store_a,1008,2024-11-05,26.7
store_a,1008,2024-11-06,26.8
store_a,1008,2024-11-07,26.9
store_a,1008,2024-11-08,30.6
store_a,1008,2024-11-09,34.0
store_a,1008,2024-11-11,41.7
store_a,1008,12/11/2024,26.0
store_a,1008,2024-11-13,30.8
store_a,1008,2024-11-14,28.1
store_a,1008,2024-11-15,27.7
store_a,1008,2024-11-16,37.0
store_a,1008,2024-11-18,43.7
store_a,1008,2024-11-19,28.8
store_a,1008,2024-11-20,25.5
store_a,1008,2024-11-21,30.7
store_a,1008,2024-11-22,30.2
store_a,1008,2024-11-23,37.9
store_a,1008,2024-11-25,46.9
store_a,1008,2024-11-26,28.7
store_a,1008,2024-11-27,27.9
store_a,1008,2024-11-28,24.9
store_a,1008,2024-11-29,27.3
store_a,1008,30/11/2024,4.7
store_a,1008,2024-12-02,45.0
store_a,1008,2024-12-03,29.0
store_a,1008,2024-12-04,27.3
store_a,1008,2024-12-05,30.1
store_a,1008,2024-12-06,26.4
store_a,1008,2024-12-07,35.0
store_a,1008,2024-12-09,46.4
store_a,1008,2024-12-10,27.1
store_a,1008,2024-12-11,26.4
store_a,1008,2024-12-12,25.1
store_a,1008,2024-12-13,27.5
store_a,1008,2024-12-14,12.2
store_a,1008,2024-12-16,47.0
store_a,1008,2024-12-17,28.6
store_a,1008,2024-12-18,27.4
store_a,1008,2024-12-19,26.0
store_a,1008,2024-12-20,26.1
store_a,1008,2024-12-21,35.1
store_a,1008,2024-12-23,47.0
store_a,1008,2024-12-24,29.6
store_a,1008,2024-12-25,23.0
store_a,1008,2024-12-26,26.9
store_a,1008,2024-12-27,27.6
store_a,1008,2024-12-28,38.9
store_a,1008,2024-12-30,45.0
STORE_A,1008,2024-12-31,27.8
store_a,1009,2024-01-01,16.4
store_a,1009,2024-01-02,24.2
store_a,1009,2024-01-03,22.4
store_a,1009,2024-01-04,25.0
store_a,1009,2024-01-05,23.6
store_a,1009,2024-01-06,31.1
store_a,1009,2024-01-08,37.0
store_a,1009,2024-01-09,25.7
store_a,1009,2024-01-10,24.2
store_a,1009,2024-01-11,27.9
store_a,1009,2024-01-12,25.4
store_a,1009,2024-01-13,29.6
store_a,1009,15/01/2024,39.0
store_a,1009,2024-01-16,25.6
store_a,1009,2024-01-17,22.4
store_a,1009,2024-01-18,25.0
store_a,1009,2024-01-19,23.5
store_a,1009,20/01/2024,33.2
store_a,1009,2024-01-22,39.3
store_a,1009,2024-01-23,24.2
store_a,1009,24/01/2024,7.6
store_a ,1009,2024-01-25,24.0
store_a ,1009,2024-01-26,23.8
store_a,1009,2024-01-27,31.4
store_a,1009,2024-01-29,35.2
store_a,1009,2024-01-30,24.6
store_a,1009,2024-01-31,5.2
store_a,1009,2024-02-01,25.0
store_a,1009,02/02/2024,20.7
store_a,1009,2024-02-03,31.1
store_a,1009,2024-02-05,38.2
store_a,1009,06/02/2024,22.4
store_a,1009,2024-02-07,23.0
store_a,1009,2024-02-08,23.1
store_a,1009,2024-02-09,26.2
store_a,1009,2024-02-10,10.7
store_a,1009,2024-02-12,40.0
store_a,1009,2024-02-13,26.4
store_a,1009,2024-02-14,25.5
store_a,1009,2024-02-15,25.4
store_a,1009,2024-02-16,23.8
store_a,1009,2024-02-17,31.3
store_a,1009,2024-02-19,38.2
store_a,1009,2024-02-20,23.8
store_a,1009,2024-02-21,22.1
store_a,1009,2024-02-22,23.6
store_a,1009,2024-02-23,24.4
store_a,1009,2024-02-24,29.6
store_a,1009,2024-02-26,40.1
store_a,1009,2024-02-27,24.0
store_a,1009,2024-02-28,23.4
store_a,1009,2024-02-29,22.6
store_a,1009,2024-03-01,24.0
store_a,1009,2024-03-02,32.1
store_a,1009,2024-03-04,40.1
store_a,1009,2024-03-05,26.8
store_a,1009,2024-03-06,22.9
store_a,1009,2024-03-07,24.2
store_a,1009,2024-03-08,24.1
store_a,1009,2024-03-09,28.1
store_a,1009,2024-03-11,39.8
store_a,1009,2024-03-12,26.4
store_a,1009,13/03/2024,23.2
store_a,1009,2024-03-14,23.9
store_a,1009,2024-03-15,23.3
store_a,1009,2024-03-16,32.3
store_a,1009,2024-03-18,39.6
store_a,1009,2024-03-19,23.6
store_a,1009,2024-03-20,24.3
store_a,1009,2024-03-21,23.9
store_a,1009,2024-03-22,22.2
store_a,1009,2024-03-23,33.0
store_a,1009,2024-03-25,41.7
store_a,1009,2024-03-26,27.3
store_a,1009,2024-03-27,9.9
store_a,1009,2024-03-28,24.0
store_a,1009,2024-03-29,5.3
store_a,1009,2024-03-30,32.0
store_a,1009,2024-04-01,38.3
store_a,1009,2024-04-02,26.6
store_a,1009,2024-04-03,22.4
store_a,1009,2024-04-04,24.6
store_a,1009,2024-04-05,21.7
store_a,1009,2024-04-06,32.0
store_a,1009,2024-04-08,39.6
store_a,1009,2024-04-09,24.1
store_a,1009,2024-04-10,6.2
store_a,1009,2024-04-11,24.0
store_a,1009,2024-04-12,21.6
store_a,1009,2024-04-13,33.1
STORE_A,1009,2024-04-15,35.3
store_a,1009,2024-04-16,25.6
store_a,1009,2024-04-17,26.4
store_a,1009,18/04/2024,25.1
store_a,1009,2024-04-19,23.4
store_a,1009,2024-04-20,30.9
store_a,1009,2024-04-22,39.1
store_a,1009,2024-04-23,24.5
store_a,1009,2024-04-24,25.4
store_a,1009,2024-04-25,21.7
store_a,1009,2024-04-26,21.5
store_a,1009,2024-04-27,29.5
store_a,1009,2024-04-29,40.3
store_a,1009,2024-04-30,25.5
store_a,1009,2024-05-01,25.0
store_a,1009,2024-05-02,22.8
store_a,1009,2024-05-03,21.9
store_a,1009,2024-05-04,31.7
store_a,1009,2024-05-06,39.1
store_a,1009,2024-05-07,25.4
store_a,1009,2024-05-08,20.4
store_a,1009,2024-05-09,23.1
store_a,1009,2024-05-10,21.8
store_a,1009,2024-05-11,32.2
store_a,1009,2024-05-13,37.3
store_a,1009,14/05/2024,23.3
store_a,1009,2024-05-15,20.9
store_a,1009,2024-05-16,23.4
store_a,1009,2024-05-17,23.0
store_a,1009,2024-05-18,32.4
store_a,1009,2024-05-20,37.0
store_a,1009,2024-05-21,23.3
store_a,1009,2024-05-22,22.8
store_a,1009,2024-05-23,23.9
store_a,1009,2024-05-24,24.8
store_a,1009,2024-05-25,28.9
store_a,1009,2024-05-27,38.8
store_a,1009,2024-05-28,23.3
store_a,1009,2024-05-29,21.3
store_a,1009,2024-05-30,23.6
store_a,1009,2024-05-31,26.4
store_a,1009,2024-06-01,29.8
store_a,1009,2024-06-03,40.3
store_a,1009,2024-06-04,25.0
store_a,1009,2024-06-05,22.6
store_a,1009,2024-06-06,23.2
store_a,1009,2024-06-07,24.0
store_a,1009,08/06/2024,7.1
store_a,1009,2024-06-10,38.0
store_a,1009,2024-06-11,23.9
store_a,1009,2024-06-12,24.0
store_a,1009,13/06/2024,6.9
store_a,1009,2024-06-14,25.0
store_a,1009,2024-06-15,28.1
store_a,1009,2024-06-17,40.1
store_a,1009,2024-06-18,25.1
store_a,1009,2024-06-19,22.4
store_a,1009,2024-06-20,22.4
store_a,1009,2024-06-21,22.0
store_a,1009,2024-06-22,30.4
store_a,1009,2024-06-24,39.8
store_a,1009,2024-06-25,25.0
store_a,1009,2024-06-26,24.6
store_a,1009,2024-06-27,26.0
store_a,1009,2024-06-28,25.5
store_a,1009,2024-06-29,29.9
store_a,1009,2024-07-01,39.1
store_a,1009,2024-07-02,25.0
store_a,1009,2024-07-03,11.2
store_a,1009,2024-07-04,24.0
store_a,1009,2024-07-05,3.5
store_a,1009,2024-07-06,32.0
store_a,1009,2024-07-08,37.2
store_a ,1009,2024-07-09,22.9
store_a,1009,2024-07-10,24.8
store_a,1009,2024-07-11,533.4
store_a,1009,2024-07-12,518.2
store_a,1009,2024-07-13,505.1
store_a,1009,2024-07-15,488.7
store_a,1009,2024-07-16,472.5
store_a,1009,2024-07-17,454.7
store_a,1009,2024-07-18,438.5
store_a,1009,2024-07-19,423.6
store_a,1009,2024-07-20,406.4
store_a,1009,2024-07-22,390.1
store_a,1009,2024-07-23,375.8
store_a,1009,2024-07-24,357.5
store_a,1009,2024-07-25,340.0
store_a,1009,2024-07-26,322.7
store_a,1009,2024-07-27,308.6
store_b,1004,2024-01-27,205.3
store_a,1009,2024-07-29,291.9
store_a,1009,2024-07-30,275.5
 store_a,1009,2024-07-31,260.7
store_a,1009,2024-08-01,248.6
store_a,1009,2024-08-02,234.0
store_a,1009,2024-08-03,218.0
store_a,1009,05/08/2024,199.9
store_a,1009,2024-08-06,184.8
store_a,1009,2024-08-07,168.9
store_a,1009,2024-08-08,149.5
store_a,1009,2024-08-09,135.8
store_a,1009,2024-08-10,121.0
store_a,1009,2024-08-12,107.0
store_a,1009,2024-08-13,93.0
store_a,1009,2024-08-14,75.6
store_a,1009,2024-08-15,60.0
store_a,1009,2024-08-16,43.0
store_a,1009,2024-08-17,32.7
store_a,1009,2024-08-19,37.1
store_a,1009,2024-08-20,23.5
store_a,1009,2024-08-21,25.6
store_a,1009,2024-08-22,23.3
store_a,1009,2024-08-23,22.5
store_a,1009,2024-08-24,30.2
store_a,1009,2024-08-26,39.3
store_a,1009,2024-08-27,24.5
store_a,1009,2024-08-28,24.7
store_a,1009,2024-08-29,23.9
store_a,1009,2024-08-30,21.0
store_a,1009,2024-08-31,5.8
store_a,1009,2024-09-02,37.0
store_a,1009,2024-09-03,24.1
store_a,1009,2024-09-04,21.3
store_a,1009,2024-09-05,24.1
store_a,1009,2024-09-06,22.5
store_a,1009,2024-09-07,33.1
store_a,1009,2024-09-09,39.5
store_a,1009,2024-09-10,25.3
store_a,1009,2024-09-11,26.6
store_a,1009,12/09/2024,24.3
store_a,1009,2024-09-13,24.6
store_a,1009,2024-09-14,28.4
store_a,1009,2024-09-16,38.8
store_a,1009,2024-09-17,25.5
store_a,1009,2024-09-18,23.4
store_a,1009,2024-09-19,24.9
store_a,1009,2024-09-20,22.5
store_a,1009,2024-09-21,30.4
store_a,1009,2024-09-23,38.8
store_a,1009,2024-09-24,24.8
store_a,1009,2024-09-25,22.6
store_a,1009,2024-09-26,22.9
store_a,1009,2024-09-27,24.4
store_a ,1009,28/09/2024,32.9
store_a,1009,2024-09-30,37.8
store_a,1009,2024-10-01,26.1
store_a,1009,2024-10-02,23.2
store_a,1009,2024-10-03,22.7
store_a,1009,2024-10-04,7.6
store_a,1009,2024-10-05,28.0
store_a,1009,2024-10-07,38.6
store_a,1009,2024-10-08,25.2
store_a,1009,2024-10-09,21.4
store_a,1009,2024-10-10,22.5
store_a,1009,2024-10-11,24.6
store_a,1009,2024-10-12,29.9
store_a,1009,2024-10-14,40.0
store_a,1009,2024-10-15,23.5
store_a,1009,2024-10-16,21.2
store_a,1009,2024-10-17,22.7
store_a,1009,2024-10-18,23.7
store_a,1009,2024-10-19,33.4
store_a,1009,2024-10-21,40.7
store_a,1009,2024-10-22,22.6
store_a,1009,2024-10-23,26.1
store_a,1009,2024-10-24,24.9
store_a,1009,2024-10-25,24.2
store_a,1009,2024-10-26,28.7
store_a,1009,2024-10-28,39.5
store_a,1009,2024-10-29,25.8
store_a,1009,2024-10-30,24.7
store_a,1009,2024-10-31,8.9
store_a,1009,2024-11-01,23.0
store_a,1009,2024-11-02,30.2
store_a,1009,2024-11-04,39.0
store_a,1009,2024-11-05,23.8
store_a,1009,2024-11-06,24.0
store_a,1009,2024-11-07,21.3
store_a,1009,2024-11-08,23.9
store_a,1009,2024-11-09,29.3
store_a,1009,2024-11-11,37.7
store_a,1009,2024-11-12,23.4
store_a,1009,2024-11-13,22.0
store_a,1009,2024-11-14,1114.7
store_a,1009,2024-11-15,2435.2
store_a,1009,2024-11-16,2417.0
store_a,1009,2024-11-18,2398.9
store_a,1009,19/11/2024,2382.5
store_a,1009,2024-11-20,2368.4
store_a,1009,2024-11-21,2352.7
store_a,1009,2024-11-22,2337.0
store_a,1009,2024-11-23,2323.3
store_a,1009,2024-11-25,2310.1
store_a,1009,2024-11-26,2296.0
store_a,1009,2024-11-27,2279.6
store_a,1009,2024-11-28,2267.4
store_a,1009,29/11/2024,2252.7
store_a,1009,2024-11-30,2240.6
store_a,1009,2024-12-02,2224.3
store_a,1009,2024-12-03,2208.1
store_a,1009,2024-12-04,2188.0
store_a,1009,2024-12-05,2170.4
store_a,1009,2024-12-06,2152.2
store_a,1009,2024-12-07,2136.7
store_a,1009,2024-12-09,2119.4
store_a,1009,2024-12-10,2102.6
store_a,1009,2024-12-11,2087.9
store_a,1009,2024-12-12,2075.8
store_a,1009,2024-12-13,2064.8
store_a,1009,2024-12-14,2048.4
store_a,1009,2024-12-16,2035.7
store_a,1009,17/12/2024,2014.2
store_a,1009,2024-12-18,2002.2
STORE_A,1009,2024-12-19,1990.9
store_a,1009,2024-12-20,1972.9
store_a,1009,2024-12-21,1958.2
store_a,1009,2024-12-23,1944.6
store_a,1009,2024-12-24,1926.4
store_a,1009,2024-12-25,1912.2
store_a,1009,2024-12-26,1893.2
store_a,1009,2024-12-27,1882.1
store_a,1009,2024-12-28,1868.0
store_a,1009,2024-12-30,1854.2
store_a,1009,2024-12-31,1838.9
store_a,1010,2024-01-01,9.6
store_a,1010,2024-01-02,15.6
store_a,1010,2024-01-03,15.0
store_a,1010,2024-01-04,14.1
store_a,1010,2024-01-05,15.1
store_a,1010,2024-01-06,18.4
store_a,1010,2024-01-08,25.4
store_a,1010,2024-01-09,17.4
store_a,1010,2024-01-10,14.2
store_a,1010,2024-01-11,14.2
store_a,1010,2024-01-12,14.0
store_a,1010,13/01/2024,19.4
store_a,1010,2024-01-15,24.3
store_a,1010,2024-01-16,14.3
store_a,1010,2024-01-17,15.0
store_a,1010,2024-01-18,13.7
store_a,1010,2024-01-19,15.2
store_a ,1010,2024-01-20,19.5
store_a,1010,2024-01-22,26.8
store_a,1010,2024-01-23,18.7
store_a,1010,2024-01-24,16.3
store_a,1010,2024-01-25,17.0
store_a,1010,2024-01-26,14.8
store_a,1010,2024-01-27,21.8
store_a,1010,2024-01-29,24.9
store_a,1010,2024-01-30,15.9
store_a,1010,2024-01-31,12.3
STORE_A,1010,2024-02-01,16.3
store_a,1010,2024-02-02,8.4
store_a,1010,2024-02-03,21.0
store_a,1010,2024-02-05,24.8
store_a,1010,2024-02-06,15.3
store_a,1010,2024-02-07,16.9
store_a,1010,2024-02-08,7.1
store_a,1010,2024-02-09,16.0
store_a,1010,2024-02-10,23.2
store_a,1010,2024-02-12,24.0
store_a,1010,2024-02-13,15.4
store_a,1010,2024-02-14,16.5
store_a,1010,2024-02-15,15.9
store_a,1010,2024-02-16,14.4
store_a,1010,2024-02-17,19.5
store_a,1010,2024-02-19,23.8
store_a,1010,2024-02-20,16.3
store_a,1010,2024-02-21,15.7
store_a,1010,2024-02-22,14.1
store_a,1010,2024-02-23,15.0
